sku_id,当前库存,采购入库日期,采购入库数量
1001143917864,177,2018-04-11,192
1007363862649,60,2018-04-11,30
1007061708667,68,2018-04-11,24
1008394294865,103,2018-04-11,120
1006050977483,114,2018-04-11,20
1005357542374,65,2018-04-11,30
1005593291825,379,2018-04-10,1800
1002731118839,417,2018-04-10,1500
1008515944207,242,2018-04-10,80
1007640839982,224,2018-04-10,24
1000038534596,236,2018-04-10,210
1004055930705,268,2018-04-10,180
1001143917864,177,2018-04-10,48
1000907567851,146,2018-04-10,183
1000295403544,81,2018-04-10,180
1007400480200,91,2018-04-10,600
1009829117275,248,2018-04-10,120
1006754206771,170,2018-04-10,16
1001187096749,994,2018-04-09,4824
1000708865922,169,2018-04-09,60
1000585247096,316,2018-04-09,184
1001000539440,337,2018-04-09,2520
1004091921495,104,2018-04-09,960
1005143879785,195,2018-04-09,444
1006092131527,203,2018-04-09,90
1005163914656,105,2018-04-09,468
1007966396454,85,2018-04-09,552
1009742239476,96,2018-04-09,224
1005861074918,116,2018-04-09,135
1006329660659,165,2018-04-09,56
1000038534596,236,2018-04-09,10
1006197217540,182,2018-04-09,216
1004332099922,223,2018-04-09,96
1005593291825,379,2018-04-09,2952
1005032175197,210,2018-04-09,990
1008650410866,240,2018-04-09,860
1000295403544,81,2018-04-09,720
1001143917864,177,2018-04-09,1056
1003017465972,1385,2018-04-09,360
1003436920785,64,2018-04-09,120
1002643226724,136,2018-04-09,624
1006900430204,60,2018-04-09,2421
1008529992880,72,2018-04-09,288
1005868422321,224,2018-04-09,564
1006799853771,611,2018-04-09,288
1005848534171,87,2018-04-09,24
1009226089704,1263,2018-04-09,120
1000907567851,146,2018-04-06,7
1001881793161,993,2018-04-06,1224
1007937599849,90,2018-04-06,120
1009226089704,1263,2018-04-06,480
1006720436590,145,2018-04-06,27
1006663662407,84,2018-04-06,200
1008665112736,66,2018-04-06,72
1002085605807,160,2018-04-06,10
1001187096749,994,2018-04-06,144
1003017465972,1385,2018-04-06,360
1003549029773,2160,2018-04-06,1080
1001553081831,89,2018-04-06,480
1000798762846,90,2018-04-06,1500
1004091921495,104,2018-04-06,480
1008407949604,97,2018-04-06,240
1007885326780,147,2018-04-05,981
1006593096007,211,2018-04-05,656
1005868422321,224,2018-04-05,240
1005969737252,186,2018-04-05,1476
1005603846106,144,2018-04-05,31
1002208666822,337,2018-04-05,144
1008063931794,60,2018-04-05,144
1000659358333,57,2018-04-05,30
1007878813318,272,2018-04-05,48
1004091921495,104,2018-04-05,2400
1005593291825,379,2018-04-05,360
1005032175197,210,2018-04-05,72
1006754206771,170,2018-04-05,1242
1001143917864,177,2018-04-04,10
1003549029773,2160,2018-04-04,10
1008394294865,103,2018-04-04,1
1005593291825,379,2018-04-04,720
1008650410866,240,2018-04-04,120
1006754206771,170,2018-04-04,289
1002208666822,337,2018-04-04,980
1005969737252,186,2018-04-04,108
1001126907026,67,2018-04-04,2
1000295403544,81,2018-04-04,612
1005032175197,210,2018-04-04,1152
1003574656433,255,2018-04-04,2
1000779607858,1434,2018-04-04,10
1007856046918,494,2018-04-04,720
1006720436590,145,2018-04-04,586
1004267575842,158,2018-04-04,252
1009226089704,1263,2018-04-04,46
1006092131527,203,2018-04-04,1
1005603846106,144,2018-04-04,144
1002600234870,1032,2018-04-04,29
1008021047350,209,2018-04-04,1
1009987408096,128,2018-04-03,1568
1004542821728,120,2018-04-03,80
1004603183564,81,2018-04-03,136
1000038534596,236,2018-04-03,300
1004360598122,82,2018-04-03,320
1006197253485,256,2018-04-03,24
1004271125760,531,2018-04-03,144
1006962481743,188,2018-04-03,216
1009226089704,1263,2018-04-03,216
1004598521411,139,2018-04-03,198
1006510009019,163,2018-04-03,352
1003814006215,158,2018-04-02,52
1007061708667,68,2018-04-02,120
1000659358333,57,2018-04-02,30
1005969737252,186,2018-04-02,72
1004091921495,104,2018-04-02,3840
1005603846106,144,2018-04-02,72
1007337412896,464,2018-04-02,100
1005032175197,210,2018-04-02,1800
1006754206771,170,2018-04-02,271
1000338687536,78,2018-03-30,150
1003210684777,77,2018-03-30,1664
1008491158622,72,2018-03-30,40
1008650410866,240,2018-03-30,20
1008696958850,55,2018-03-30,96
1009829117275,248,2018-03-30,15
1004746795939,118,2018-03-30,30
1000416875042,103,2018-03-30,100
1006092131527,203,2018-03-30,5
1005969737252,186,2018-03-30,872
1003668551307,91,2018-03-30,340
1008294099966,373,2018-03-30,150
1006971615773,52,2018-03-30,671
1006290737235,1993,2018-03-30,10000
1007337412896,464,2018-03-30,200
1002600234870,1032,2018-03-30,29
1000779607858,1434,2018-03-30,20
1002096677506,2472,2018-03-30,187
1001537716331,52,2018-03-30,330
1002208666822,337,2018-03-30,258
1005655462210,1448,2018-03-30,5000
1005812923656,89,2018-03-30,10
1002840807594,173,2018-03-30,100
1009173918142,180,2018-03-30,5
1006754206771,170,2018-03-30,1221
1006720436590,145,2018-03-30,710
1003574656433,255,2018-03-30,2
1008407949604,97,2018-03-29,96
1001553081831,89,2018-03-29,96
1007745381933,1007,2018-03-29,5
1008063931794,60,2018-03-29,144
1008665112736,66,2018-03-29,72
1005603846106,144,2018-03-29,63
1000457932536,830,2018-03-29,3
1001075898768,96,2018-03-28,96
1005593291825,379,2018-03-28,200
1006720436590,145,2018-03-28,180
1001542697717,66,2018-03-28,300
1006754206771,170,2018-03-28,180
1000779607858,1434,2018-03-28,1000
1006050977483,114,2018-03-28,20
1008394294865,103,2018-03-28,240
1005797168819,242,2018-03-28,144
1005969737252,186,2018-03-28,180
1009992381461,199,2018-03-27,72
1007745381933,1007,2018-03-27,427
1000295403544,81,2018-03-27,360
1002208666822,337,2018-03-27,1440
1005593291825,379,2018-03-27,50
1005282270806,459,2018-03-27,400
1002692006485,1009,2018-03-27,80
1006197217540,182,2018-03-27,144
1004136037976,96,2018-03-27,408
1000457932536,830,2018-03-27,4
1005032175197,210,2018-03-27,144
1003431827619,170,2018-03-27,96
1006962481743,188,2018-03-26,360
1004598521411,139,2018-03-26,288
1004527312322,123,2018-03-26,48
1001542697717,66,2018-03-26,1155
1007856046918,494,2018-03-26,168
1001075898768,96,2018-03-26,108
1003713295752,112,2018-03-26,48
1009829117275,248,2018-03-26,120
1009987408096,128,2018-03-26,608
1005868422321,224,2018-03-26,240
1001635406936,255,2018-03-26,720
1009226089704,1263,2018-03-26,15
1004271125760,531,2018-03-26,1368
1004415391473,511,2018-03-26,300
1000038534596,236,2018-03-26,390
1005392520354,164,2018-03-26,36
1004542821728,120,2018-03-26,480
1004532275606,284,2018-03-26,48
1005032175197,210,2018-03-26,396
1002208666822,337,2018-03-26,1055
1008712908049,354,2018-03-26,8
1000336808133,387,2018-03-26,144
1005593291825,379,2018-03-26,504
1009237549287,480,2018-03-26,720
1000295403544,81,2018-03-26,1440
1006754206771,170,2018-03-26,972
1009173918142,180,2018-03-23,5
1002294576043,300,2018-03-23,48
1005848534171,87,2018-03-23,24
1005593291825,379,2018-03-23,50
1005797168819,242,2018-03-23,5
1009742239476,96,2018-03-23,3
1008394294865,103,2018-03-23,5
1008650410866,240,2018-03-23,120
1006092131527,203,2018-03-23,5
1006197253485,256,2018-03-23,5
1003017465972,1385,2018-03-23,360
1000924823282,52,2018-03-23,2
1000038534596,236,2018-03-23,20
1004415391473,511,2018-03-23,5
1003431827619,170,2018-03-22,120
1000650770606,95,2018-03-22,139
1002692006485,1009,2018-03-22,780
1007430434101,76,2018-03-22,12
1003549029773,2160,2018-03-22,720
1005593291825,379,2018-03-22,2376
1005603846106,144,2018-03-22,50
1005032175197,210,2018-03-22,522
1009936925207,2709,2018-03-22,192
1007061708667,68,2018-03-21,192
1005593291825,379,2018-03-20,200
1009472584923,102,2018-03-20,162
1000798762846,90,2018-03-20,1440
1009712853225,63,2018-03-20,60
1001126907026,67,2018-03-20,20
1004135022517,192,2018-03-20,96
1007299185542,143,2018-03-20,96
1000083172310,226,2018-03-20,160
1000924823282,52,2018-03-19,3
1008394294865,103,2018-03-19,120
1007337412896,464,2018-03-19,250
1002208666822,337,2018-03-19,1536
1005603846106,144,2018-03-19,72
1008529992880,72,2018-03-19,144
1007856046918,494,2018-03-19,120
1006050977483,114,2018-03-19,30
1000107661477,193,2018-03-19,192
1005032175197,210,2018-03-19,630
1000779607858,1434,2018-03-19,2000
1000449508004,245,2018-03-19,360
1006720436590,145,2018-03-16,180
1001542697717,66,2018-03-16,1350
1000038534596,236,2018-03-16,600
1005593291825,379,2018-03-16,960
1008671917221,123,2018-03-16,861
1009226089704,1263,2018-03-16,40
1009358683643,90,2018-03-16,270
1001635406936,255,2018-03-16,5
1006038617699,64,2018-03-16,40
1002208666822,337,2018-03-16,960
1004542821728,120,2018-03-16,10
1001143917864,177,2018-03-16,240
1005969737252,186,2018-03-16,540
1006050977483,114,2018-03-16,12
1009742239476,96,2018-03-16,47
1006754206771,170,2018-03-16,108
1000924823282,52,2018-03-16,2
1004415391473,511,2018-03-16,500
1000821686742,313,2018-03-16,2
1000683843046,85,2018-03-15,50
1005969737252,186,2018-03-15,310
1009173918142,180,2018-03-15,420
1003549029773,2160,2018-03-15,720
1005032175197,210,2018-03-15,360
1005874780715,7786,2018-03-15,1224
1008665112736,66,2018-03-15,216
1008650410866,240,2018-03-15,540
1005362519716,201,2018-03-15,216
1009742239476,96,2018-03-15,160
1004341880418,80,2018-03-15,60
1004267575842,158,2018-03-15,108
1005267589571,71,2018-03-14,24
1000683843046,85,2018-03-14,500
1002085605807,160,2018-03-14,10
1005032175197,210,2018-03-14,198
1008290558461,94,2018-03-14,100
1009936925207,2709,2018-03-14,480
1002096677506,2472,2018-03-14,30
1001000539440,337,2018-03-14,432
1001553081831,89,2018-03-14,240
1001542697717,66,2018-03-14,405
1008063931794,60,2018-03-14,144
1003423343534,59,2018-03-14,528
1008053619185,185,2018-03-14,90
1005797168819,242,2018-03-14,96
1008190994964,190,2018-03-14,72
1005593291825,379,2018-03-14,1440
1005357542374,65,2018-03-14,20
1003017465972,1385,2018-03-14,360
1003814006215,158,2018-03-13,70
1007337412896,464,2018-03-13,576
1006050977483,114,2018-03-13,15
1003549029773,2160,2018-03-13,720
1005812923656,89,2018-03-13,5
1005026492122,147,2018-03-12,6
1000798762846,90,2018-03-12,20
1003017465972,1385,2018-03-12,360
1007446733575,113,2018-03-12,10
1007937599849,90,2018-03-12,130
1009173918142,180,2018-03-12,190
1009226089704,1263,2018-03-12,30
1004415391473,511,2018-03-12,30
1005797168819,242,2018-03-12,159
1001635406936,255,2018-03-12,10
1008515944207,242,2018-03-12,40
1000038534596,236,2018-03-12,50
1009742239476,96,2018-03-12,20
1004542821728,120,2018-03-12,10
1001635406936,255,2018-03-09,240
1007061708667,68,2018-03-09,120
1007885326780,147,2018-03-09,1498
1008402239751,98,2018-03-09,120
1006900430204,60,2018-03-09,5990
1004415391473,511,2018-03-09,750
1003017465972,1385,2018-03-08,360
1001075898768,96,2018-03-08,108
1005143879785,195,2018-03-08,6
1002643226724,136,2018-03-08,84
1000708865922,169,2018-03-08,120
1000585247096,316,2018-03-08,84
1004532275606,284,2018-03-08,48
1004542821728,120,2018-03-08,640
1008413796623,58,2018-03-08,84
1006593096007,211,2018-03-07,1157
1004411079403,71,2018-03-07,80
1000585247096,316,2018-03-07,600
1009241201995,75,2018-03-07,200
1002643226724,136,2018-03-07,36
1007885326780,147,2018-03-07,253
1008413796623,58,2018-03-07,180
1006900430204,60,2018-03-07,391
1005797168819,242,2018-03-07,144
1005648685942,129,2018-03-07,40
1009712853225,63,2018-03-06,10
1005868422321,224,2018-03-06,18
1008053619185,185,2018-03-06,180
1000683843046,85,2018-03-06,5
1003436920785,64,2018-03-06,250
1000336808133,387,2018-03-06,8
1000585247096,316,2018-03-06,5
1008935969289,88,2018-03-06,3
1007878813318,272,2018-03-06,20
1008063931794,60,2018-03-06,240
1009358683643,90,2018-03-06,15
1002208666822,337,2018-03-06,720
1001000539440,337,2018-03-06,20
1007745381933,1007,2018-03-06,16
1008407949604,97,2018-03-06,240
1008529992880,72,2018-03-06,3
1003549029773,2160,2018-03-06,1440
1001553081831,89,2018-03-06,240
1005603846106,144,2018-03-06,13
1009226089704,1263,2018-03-06,120
1007937599849,90,2018-03-06,120
1004136037976,96,2018-03-06,10
1001187096749,994,2018-03-06,12
1009173918142,180,2018-03-06,200
1009936925207,2709,2018-03-06,30
1004415391473,511,2018-03-06,30
1005797168819,242,2018-03-05,144
1005593291825,379,2018-03-05,108
1001187096749,994,2018-03-05,72
1007299185542,143,2018-03-05,96
1005032175197,210,2018-03-05,1134
1002643226724,136,2018-03-05,120
1001894873651,77,2018-03-05,90
1007061708667,68,2018-03-05,144
1001000539440,337,2018-03-05,72
1004135022517,192,2018-03-05,96
1006290737235,1993,2018-03-05,200
1005593291825,379,2018-03-02,326
1005032175197,210,2018-03-02,1980
1008413796623,58,2018-03-02,154
1006290737235,1993,2018-03-02,2000
1002117085252,203,2018-03-02,50
1008021047350,209,2018-03-01,200
1000488015488,320,2018-03-01,200
1008327314883,307,2018-03-01,200
1004055930705,268,2018-02-28,180
1000295403544,81,2018-02-28,360
1007856046918,494,2018-02-28,480
1004415391473,511,2018-02-28,300
1005797168819,242,2018-02-28,96
1000038534596,236,2018-02-28,300
1001187096749,994,2018-02-28,144
1007430434101,76,2018-02-28,2
1008407949604,97,2018-02-27,48
1004073474025,994,2018-02-27,512
1005874780715,7786,2018-02-27,1512
1001297047381,922,2018-02-27,3000
1001553081831,89,2018-02-27,48
1008063931794,60,2018-02-27,48
1001894873651,77,2018-02-26,54
1000838502110,81,2018-02-26,8
1000414527937,58,2018-02-26,10
1008515944207,242,2018-02-26,50
1008402239751,98,2018-02-26,24
1000334518297,473,2018-02-26,144
1005163914656,105,2018-02-26,180
1005357542374,65,2018-02-26,5
1004136037976,96,2018-02-23,10
1004603183564,81,2018-02-23,40
1009358683643,90,2018-02-23,20
1000899968681,300,2018-02-23,306
1004542821728,120,2018-02-23,208
1007446733575,113,2018-02-23,108
1004598521411,139,2018-02-23,252
1000432048019,65,2018-02-23,1
1004341880418,80,2018-02-23,300
1008935969289,88,2018-02-23,10
1005868422321,224,2018-02-23,10
1008529992880,72,2018-02-23,3
1000585247096,316,2018-02-23,10
1009936925207,2709,2018-02-23,50
1004360598122,82,2018-02-23,608
1006510009019,163,2018-02-23,800
1006622776189,263,2018-02-23,400
1000659358333,57,2018-02-23,10
1001748473590,78,2018-02-23,2
1009987408096,128,2018-02-23,1280
1003436920785,64,2018-02-23,10
1009472584923,102,2018-02-23,4
1004332099922,223,2018-02-23,10
1003574656433,255,2018-02-23,7
1006754206771,170,2018-02-23,5
1008053619185,185,2018-02-23,3
1008413796623,58,2018-02-23,60
1008402239751,98,2018-02-23,3
1001187096749,994,2018-02-23,10
1004267575842,158,2018-02-23,5
1006754206771,170,2018-02-22,180
1008290558461,94,2018-02-22,100
1006720436590,145,2018-02-22,180
1005603846106,144,2018-02-22,72
1005969737252,186,2018-02-22,180
1003549029773,2160,2018-02-21,360
1000336808133,387,2018-02-21,24
1004267575842,158,2018-02-21,36
1007337412896,464,2018-02-21,50
1000295403544,81,2018-02-21,360
1000659358333,57,2018-02-21,50
1004055930705,268,2018-02-21,180
1007430434101,76,2018-02-20,2
1009173918142,180,2018-02-20,180
1008063931794,60,2018-02-20,192
1001553081831,89,2018-02-20,96
1002736075829,132,2018-02-20,180
1008407949604,97,2018-02-20,144
1001881793161,993,2018-02-19,360
1009936925207,2709,2018-02-19,480
1000336808133,387,2018-02-19,48
1001784664566,84,2018-02-19,288
1004135022517,192,2018-02-19,96
1000038534596,236,2018-02-19,120
1003711126501,85,2018-02-19,81
1009237549287,480,2018-02-19,240
1009472584923,102,2018-02-19,81
1004271125760,531,2018-02-19,72
1000295403544,81,2018-02-19,180
1007745381933,1007,2018-02-19,288
1007337412896,464,2018-02-15,100
1000585247096,316,2018-02-15,48
1000295403544,81,2018-02-15,180
1004055930705,268,2018-02-15,360
1008529992880,72,2018-02-14,288
1006050977483,114,2018-02-14,40
1003574656433,255,2018-02-14,96
1008704150668,124,2018-02-14,18
1007764449463,131,2018-02-14,18
1007885326780,147,2018-02-13,10
1005392520354,164,2018-02-13,48
1008063931794,60,2018-02-13,480
1006038617699,64,2018-02-13,20
1001553081831,89,2018-02-13,480
1008407949604,97,2018-02-13,480
1002208666822,337,2018-02-13,240
1003814006215,158,2018-02-13,25
1006593096007,211,2018-02-13,10
1004532275606,284,2018-02-13,48
1008515944207,242,2018-02-12,30
1007856046918,494,2018-02-09,48
1005868422321,224,2018-02-08,144
1002643226724,136,2018-02-08,144
1008413796623,58,2018-02-08,144
1008589950891,52,2018-02-08,108
1005143879785,195,2018-02-08,288
1000585247096,316,2018-02-08,96
1000432048019,65,2018-02-08,56
1000334518297,473,2018-02-08,288
1008935969289,88,2018-02-08,120
1000708865922,169,2018-02-08,116
1009787632538,146,2018-02-08,156
1007937599849,90,2018-02-07,300
1005032175197,210,2018-02-07,1080
1000295403544,81,2018-02-07,180
1007878813318,272,2018-02-07,192
1005032175197,210,2018-02-06,520
1001187096749,994,2018-02-06,72
1003574656433,255,2018-02-06,96
1001844212126,64,2018-02-06,612
1001553081831,89,2018-02-06,288
1008407949604,97,2018-02-06,96
1009936925207,2709,2018-02-06,250
1008063931794,60,2018-02-06,240
1007629837002,82,2018-02-06,70
1001542697717,66,2018-02-06,20
1002208666822,337,2018-02-06,96
1009784982723,68,2018-02-06,70
1007856046918,494,2018-02-06,480
1007337412896,464,2018-02-06,10
1008529992880,72,2018-02-05,108
1002208666822,337,2018-02-05,720
1005032175197,210,2018-02-05,144
1003814006215,158,2018-02-05,200
1007764449463,131,2018-02-05,6
1008704150668,124,2018-02-05,6
1008402239751,98,2018-02-05,24
1000414527937,58,2018-02-02,5
1009312051776,154,2018-02-02,48
1007337412896,464,2018-02-02,20
1000838502110,81,2018-02-02,5
1008327314883,307,2018-02-02,60
1005874780715,7786,2018-02-02,5112
1005032175197,210,2018-02-02,4653
1000488015488,320,2018-02-02,60
1000295403544,81,2018-02-02,144
1005357542374,65,2018-02-02,1
1008407949604,97,2018-02-01,144
1000817444025,317,2018-02-01,23
1008529992880,72,2018-02-01,360
1009312051776,154,2018-02-01,48
1002208666822,337,2018-02-01,960
1009784982723,68,2018-02-01,30
1006720436590,145,2018-02-01,72
1008402239751,98,2018-02-01,264
1006754206771,170,2018-02-01,576
1000924823282,52,2018-02-01,60
1004055930705,268,2018-02-01,972
1001553081831,89,2018-02-01,576
1001894873651,77,2018-02-01,90
1006050977483,114,2018-02-01,70
1008394294865,103,2018-02-01,240
1007629837002,82,2018-02-01,30
1005969737252,186,2018-02-01,432
1004332099922,223,2018-02-01,432
1008063931794,60,2018-02-01,480
1005032175197,210,2018-02-01,2842
1006900430204,60,2018-02-01,1000
1004136037976,96,2018-02-01,192
1000338333175,99,2018-02-01,25
1000779607858,1434,2018-01-31,6
1008021047350,209,2018-01-31,10
1008402239751,98,2018-01-31,20
1005812923656,89,2018-01-30,100
1008529992880,72,2018-01-30,6
1008515944207,242,2018-01-29,300
1001610715558,186,2018-01-26,288
1000924823282,52,2018-01-26,40
1003711126501,85,2018-01-26,162
1008413796623,58,2018-01-26,120
1002643226724,136,2018-01-26,120
1000708865922,169,2018-01-26,120
1005143879785,195,2018-01-26,120
1006273931054,279,2018-01-26,24
1000432048019,65,2018-01-26,80
1000585247096,316,2018-01-26,120
1006050977483,114,2018-01-26,30
1005963761976,99,2018-01-26,192
1002208666822,337,2018-01-26,432
1008515944207,242,2018-01-26,20
1001155140726,258,2018-01-26,216
1005868422321,224,2018-01-26,120
1008021047350,209,2018-01-25,459
1006900430204,60,2018-01-25,220
1000585247096,316,2018-01-25,108
1000659358333,57,2018-01-24,10
1006050977483,114,2018-01-24,18
1005648685942,129,2018-01-24,30
1005514466670,275,2018-01-24,136
1007337412896,464,2018-01-24,10
1000924823282,52,2018-01-24,13
1006622776189,263,2018-01-23,400
1000432048019,65,2018-01-23,3
1008394294865,103,2018-01-23,5
1000779607858,1434,2018-01-23,15
1005026492122,147,2018-01-23,5
1001610715558,186,2018-01-23,10
1008589950891,52,2018-01-23,209
1000798762846,90,2018-01-23,15
1004136037976,96,2018-01-23,15
1004603183564,81,2018-01-23,120
1008935969289,88,2018-01-23,192
1004332099922,223,2018-01-23,20
1006510009019,163,2018-01-23,800
1003210684777,77,2018-01-23,15
1003017465972,1385,2018-01-22,720
1004341880418,80,2018-01-22,180
1003549029773,2160,2018-01-22,360
1005969737252,186,2018-01-22,360
1001126907026,67,2018-01-22,240
1006754206771,170,2018-01-22,20
1006050977483,114,2018-01-19,12
1006971615773,52,2018-01-19,48
1005032175197,210,2018-01-19,90
1007878813318,272,2018-01-19,96
1005812923656,89,2018-01-19,10
1000924823282,52,2018-01-19,10
1006038617699,64,2018-01-19,20
1002840807594,173,2018-01-19,216
1008394294865,103,2018-01-18,10
1005026492122,147,2018-01-18,120
1008021047350,209,2018-01-18,100
1006754206771,170,2018-01-18,5
1001610715558,186,2018-01-18,10
1000038534596,236,2018-01-17,1020
1004415391473,511,2018-01-17,810
1009829117275,248,2018-01-17,120
1001635406936,255,2018-01-17,240
1006092131527,203,2018-01-17,300
1009237549287,480,2018-01-17,240
1003210684777,77,2018-01-17,1312
1004818313880,76,2018-01-16,200
1008407949604,97,2018-01-16,192
1008063931794,60,2018-01-16,96
1001553081831,89,2018-01-16,96
1000779607858,1434,2018-01-16,2000
1008044784747,2419,2018-01-16,1000
1005848534171,87,2018-01-15,48
1003210684777,77,2018-01-15,320
1005969737252,186,2018-01-15,180
1000798762846,90,2018-01-15,1020
1006754206771,170,2018-01-15,180
1006720436590,145,2018-01-15,180
1009042314051,58,2018-01-12,280
1001155140726,258,2018-01-12,144
1005593291825,379,2018-01-12,2016
1000295403544,81,2018-01-12,900
1002840807594,173,2018-01-12,2
1004205039194,78,2018-01-12,80
1005874780715,7786,2018-01-12,2
1006962481743,188,2018-01-12,72
1007299185542,143,2018-01-12,48
1005963761976,99,2018-01-12,48
1006754206771,170,2018-01-11,144
1008327314883,307,2018-01-11,120
1002085605807,160,2018-01-11,5
1000683843046,85,2018-01-11,48
1006971615773,52,2018-01-11,33
1008515944207,242,2018-01-11,20
1005969737252,186,2018-01-11,180
1006720436590,145,2018-01-11,180
1008589950891,52,2018-01-11,10
1000488015488,320,2018-01-11,110
1004341880418,80,2018-01-10,60
1009226089704,1263,2018-01-10,192
1001155140726,258,2018-01-09,5
1001866592716,129,2018-01-09,1000
1000683843046,85,2018-01-09,99
1002840807594,173,2018-01-09,432
1002736075829,132,2018-01-09,15
1003210684777,77,2018-01-09,20
1005848534171,87,2018-01-05,48
1007363862649,60,2018-01-05,1
1001155140726,258,2018-01-05,10
1003210684777,77,2018-01-02,30
1000038534596,236,2018-01-02,30
1006622776189,263,2018-01-02,22
1005963761976,99,2018-01-02,14
1004332099922,223,2017-12-29,40
1007446733575,113,2017-12-29,60
1006622776189,263,2017-12-29,32
1006637441885,97,2017-12-29,40
1009087039466,929,2017-12-29,100
1001187096749,994,2017-12-29,40
1004360598122,82,2017-12-29,1100
1000899968681,300,2017-12-29,900
1001881793161,993,2017-12-29,400
1004746795939,118,2017-12-29,200
1004055930705,268,2017-12-29,1200
1005241072566,65,2017-12-29,30
1004598521411,139,2017-12-29,140
1007400480200,91,2017-12-29,20
1007745381933,1007,2017-12-29,60
1006240597571,135,2017-12-29,40
1005963761976,99,2017-12-28,15
1001894873651,77,2017-12-28,5
1006900430204,60,2017-12-28,10
1006092131527,203,2017-12-28,41
1001075898768,96,2017-12-28,48
1007363862649,60,2017-12-28,30
1007878813318,272,2017-12-28,480
1004415391473,511,2017-12-28,450
1003394294748,131,2017-12-27,48
1002085605807,160,2017-12-27,3
1005032175197,210,2017-12-26,90
1006050977483,114,2017-12-26,20
1006038617699,64,2017-12-26,10
1009042314051,58,2017-12-26,60
1006038617699,64,2017-12-25,10
1006962481743,188,2017-12-25,7
1006900430204,60,2017-12-25,9
1002643226724,136,2017-12-25,4
1004267575842,158,2017-12-25,2
1007299185542,143,2017-12-25,6
1009829117275,248,2017-12-25,10
1006754206771,170,2017-12-22,180
1005812923656,89,2017-12-22,10
1008327314883,307,2017-12-22,10
1004205039194,78,2017-12-22,600
1000659358333,57,2017-12-22,15
1000488015488,320,2017-12-22,10
1000817444025,317,2017-12-22,48
1000338333175,99,2017-12-22,48
1009042314051,58,2017-12-22,600
1004267575842,158,2017-12-21,10
1006029615118,510,2017-12-21,160
1006095087184,89,2017-12-21,5
1007759493188,190,2017-12-21,72
1006962481743,188,2017-12-21,8
1000038534596,236,2017-12-21,20
1000488015488,320,2017-12-21,10
1004415391473,511,2017-12-21,5
1009070175851,327,2017-12-21,160
1008327314883,307,2017-12-21,10
1001542697717,66,2017-12-20,300
1007629837002,82,2017-12-20,10
1005969737252,186,2017-12-20,180
1006754206771,170,2017-12-20,180
1009784982723,68,2017-12-20,10
1006720436590,145,2017-12-20,180
1000295403544,81,2017-12-19,324
1004542821728,120,2017-12-19,320
1002840807594,173,2017-12-19,540
1005392520354,164,2017-12-19,12
1002731118839,417,2017-12-19,5000
1004801424425,5408,2017-12-19,2160
1004135022517,192,2017-12-19,96
1009712853225,63,2017-12-19,60
1009472584923,102,2017-12-19,81
1006197253485,256,2017-12-19,48
1004055930705,268,2017-12-19,360
1002208666822,337,2017-12-19,720
1005603846106,144,2017-12-18,144
1005848534171,87,2017-12-18,5
1008665112736,66,2017-12-18,10
1006962481743,188,2017-12-18,15
1008053619185,185,2017-12-18,180
1004055930705,268,2017-12-18,180
1000295403544,81,2017-12-18,144
1002208666822,337,2017-12-18,480
1002096677506,2472,2017-12-15,30
1009013865103,429,2017-12-15,50
1007764449463,131,2017-12-15,348
1005969737252,186,2017-12-15,303
1008704150668,124,2017-12-15,348
1001784664566,84,2017-12-15,36
1006720436590,145,2017-12-15,19
1006754206771,170,2017-12-15,47
1004415391473,511,2017-12-14,450
1005032175197,210,2017-12-14,2024
1004542821728,120,2017-12-14,656
1000038534596,236,2017-12-14,120
1007759493188,190,2017-12-14,30
1005032175197,210,2017-12-13,90
1004267575842,158,2017-12-13,72
1000817444025,317,2017-12-13,9
1000683843046,85,2017-12-13,4
1004603183564,81,2017-12-13,20
1004542821728,120,2017-12-13,21
1005969737252,186,2017-12-13,13
1007061708667,68,2017-12-13,288
1004415391473,511,2017-12-13,143
1000683843046,85,2017-12-12,15
1001635406936,255,2017-12-12,10
1004542821728,120,2017-12-12,60
1004532275606,284,2017-12-12,14
1004267575842,158,2017-12-12,72
1003017465972,1385,2017-12-11,43
1005868422321,224,2017-12-11,7
1004135022517,192,2017-12-11,9
1009936925207,2709,2017-12-08,720
1004055930705,268,2017-12-08,108
1004205039194,78,2017-12-08,40
1002208666822,337,2017-12-08,912
1001199927582,91,2017-12-08,12
1000295403544,81,2017-12-08,144
1000659358333,57,2017-12-08,15
1005218182681,56,2017-12-08,1548
1003503169665,144,2017-12-08,30
1000038534596,236,2017-12-08,600
1005032175197,210,2017-12-08,90
1000457932536,830,2017-12-07,360
1003549029773,2160,2017-12-07,720
1002294576043,300,2017-12-07,48
1006050977483,114,2017-12-06,30
1001199927582,91,2017-12-05,606
1003549029773,2160,2017-12-04,360
1003017465972,1385,2017-12-04,360
1009472584923,102,2017-12-04,81
1004135022517,192,2017-12-04,96
1006754206771,170,2017-12-01,144
1000585247096,316,2017-12-01,194
1006720436590,145,2017-12-01,684
1004532275606,284,2017-12-01,192
1003549029773,2160,2017-12-01,2160
1005143879785,195,2017-12-01,157
1005032175197,210,2017-12-01,360
1004055930705,268,2017-12-01,360
1005655462210,1448,2017-12-01,3000
1002643226724,136,2017-12-01,180
1005392520354,164,2017-12-01,24
1005868422321,224,2017-12-01,480
